
[34;1mRun n.º 1[0m
                     Smokers - Description of the internal state

 AG  W00 W01 W02  S00 S01 S02  I00 I01 I02  C00 C01 C02
  2    0   0   0    1   2   0    0   0   0    0   1   2
  2    0   0   0    1   0   0    0   0   0    0   1   2
  2    0   0   0    2   0   0    0   0   0    1   1   2
  1    0   0   0    2   0   0    0   0   0    1   1   2
  2    0   0   0    2   0   0    1   0   1    1   1   2
  2    1   0   0    2   0   0    1   0   1    1   1   2
  2    0   0   0    2   0   0    1   0   1    1   1   2
  2    0   0   1    2   0   0    1   0   1    1   1   2
  2    0   0   2    2   0   0    1   0   1    1   1   2
  2    0   0   0    2   0   0    1   0   1    1   1   2
  2    0   0   0    2   1   0    0   0   0    1   1   2
  2    0   0   0    0   1   0    0   0   0    1   1   2
  2    0   0   0    0   2   0    0   0   0    1   2   2
  3    0   0   0    0   2   0    0   0   0    1   2   2
  3    3   0   0    0   2   0    0   0   0    1   2   2
  3    3   3   0    0   2   0    0   0   0    1   2   2
  3    3   3   0    3   2   0    0   0   0    1   2   2
  3    3   3   3    3   2   0    0   0   0    1   2   2
  3    3   3   3    3   2   3    0   0   0    1   2   2
  3    3   3   3    3   0   3    0   0   0    1   2   2
  3    3   3   3    3   3   3    0   0   0    1   2   2

[34;1mRun n.º 551[0m
                     Smokers - Description of the internal state

 AG  W00 W01 W02  S00 S01 S02  I00 I01 I02  C00 C01 C02
  1    0   0   0    0   0   0    0   0   0    0   0   0
  1    0   0   0    0   0   0    0   0   0    0   0   0
  1    0   0   0    0   0   0    1   1   0    0   0   0
  2    0   0   0    0   0   0    1   1   0    0   0   0
  2    0   0   0    0   0   0    1   1   0    0   0   0
  2    0   0   0    0   0   0    1   1   0    0   0   0
  2    0   0   0    0   0   0    1   1   0    0   0   0
  2    1   0   0    0   0   0    1   1   0    0   0   0
  2    1   0   0    0   0   0    1   1   0    0   0   0
  2    1   1   0    0   0   0    1   1   0    0   0   0
  2    0   1   0    0   0   0    1   1   0    0   0   0
  2    0   2   0    0   0   0    1   1   0    0   0   0
  2    0   0   0    0   0   0    1   1   0    0   0   0
  2    0   0   0    0   0   1    0   0   0    0   0   0
  2    0   0   0    0   0   1    0   0   0    0   0   0
  2    0   0   0    0   0   2    0   0   0    0   0   1
  1    0   0   0    0   0   2    0   0   0    0   0   1
  2    0   0   0    0   0   2    0   1   1    0   0   1
  2    0   0   1    0   0   2    0   1   1    0   0   1
  2    0   1   1    0   0   2    0   1   1    0   0   1
  2    0   1   0    0   0   2    0   1   1    0   0   1
  2    0   2   0    0   0   2    0   1   1    0   0   1
  2    0   0   0    0   0   2    0   1   1    0   0   1
  2    0   0   0    1   0   2    0   0   0    0   0   1
  2    0   0   0    1   0   0    0   0   0    0   0   1
  2    0   0   0    2   0   0    0   0   0    1   0   1
  1    0   0   0    2   0   0    0   0   0    1   0   1
  2    0   0   0    2   0   0    1   0   1    1   0   1
  2    1   0   0    2   0   0    1   0   1    1   0   1
  2    1   0   1    2   0   0    1   0   1    1   0   1
  2    0   0   1    2   0   0    1   0   1    1   0   1
  2    0   0   2    2   0   0    1   0   1    1   0   1
  2    0   0   0    2   0   0    1   0   1    1   0   1
  2    0   0   0    2   1   0    0   0   0    1   0   1
  2    0   0   0    0   1   0    0   0   0    1   0   1
  2    0   0   0    0   2   0    0   0   0    1   1   1
  1    0   0   0    0   2   0    0   0   0    1   1   1
  2    0   0   0    0   2   0    0   1   1    1   1   1
  2    0   0   1    0   2   0    0   1   1    1   1   1
  2    0   1   1    0   2   0    0   1   1    1   1   1
  2    0   1   0    0   2   0    0   1   1    1   1   1
  2    0   2   0    0   2   0    0   1   1    1   1   1
  2    0   0   0    0   2   0    0   1   1    1   1   1
  2    0   0   0    1   2   0    0   0   0    1   1   1
  2    0   0   0    1   0   0    0   0   0    1   1   1
  2    0   0   0    2   0   0    0   0   0    2   1   1
  1    0   0   0    2   0   0    0   0   0    2   1   1
  2    0   0   0    2   0   0    0   1   1    2   1   1
  2    0   0   1    2   0   0    0   1   1    2   1   1
  2    0   1   1    2   0   0    0   1   1    2   1   1
  2    0   1   0    2   0   0    0   1   1    2   1   1
  2    0   2   0    2   0   0    0   1   1    2   1   1
  2    0   0   0    2   0   0    0   1   1    2   1   1
  2    0   0   0    0   0   0    0   1   1    2   1   1
  2    0   0   0    1   0   0    0   0   0    2   1   1
  2    0   0   0    2   0   0    0   0   0    3   1   1
  3    0   0   0    2   0   0    0   0   0    3   1   1
  3    3   0   0    2   0   0    0   0   0    3   1   1
  3    3   3   0    2   0   0    0   0   0    3   1   1
  3    3   3   3    2   0   0    0   0   0    3   1   1
  3    3   3   3    2   3   0    0   0   0    3   1   1
  3    3   3   3    2   3   3    0   0   0    3   1   1
  3    3   3   3    0   3   3    0   0   0    3   1   1
  3    3   3   3    3   3   3    0   0   0    3   1   1

[34;1mRun n.º 552[0m
                     Smokers - Description of the internal state

 AG  W00 W01 W02  S00 S01 S02  I00 I01 I02  C00 C01 C02
  1    0   0   0    0   0   0    0   0   0    0   0   0
  1    0   0   0    0   0   0    0   0   0    0   0   0
  1    0   0   0    0   0   0    0   0   0    0   0   0
  1    0   0   0    0   0   0    1   1   0    0   0   0
  1    0   0   0    0   0   0    1   1   0    0   0   0
  1    0   0   0    0   0   0    1   1   0    0   0   0
  2    0   0   0    0   0   0    1   1   0    0   0   0
  2    0   0   0    0   0   0    1   1   0    0   0   0
  2    1   0   0    0   0   0    1   1   0    0   0   0
  2    1   1   0    0   0   0    1   1   0    0   0   0
  2    0   1   0    0   0   0    1   1   0    0   0   0
  2    0   2   0    0   0   0    1   1   0    0   0   0
  2    0   0   0    0   0   0    1   1   0    0   0   0
  2    0   0   0    0   0   0    1   1   0    0   0   0
  2    0   0   0    0   0   1    0   0   0    0   0   0
  2    0   0   0    0   0   2    0   0   0    0   0   1
  1    0   0   0    0   0   2    0   0   0    0   0   1
  2    0   0   0    0   0   2    1   1   0    0   0   1
  2    1   0   0    0   0   2    1   1   0    0   0   1
  2    1   1   0    0   0   2    1   1   0    0   0   1
  2    0   1   0    0   0   2    1   1   0    0   0   1
  2    0   2   0    0   0   2    1   1   0    0   0   1
  2    0   0   0    0   0   2    1   1   0    0   0   1
  2    0   0   0    0   0   0    1   1   0    0   0   1
  2    0   0   0    0   0   1    0   0   0    0   0   1
  2    0   0   0    0   0   2    0   0   0    0   0   2
  1    0   0   0    0   0   2    0   0   0    0   0   2
  2    0   0   0    0   0   2    1   1   0    0   0   2
  2    1   0   0    0   0   2    1   1   0    0   0   2
  2    1   1   0    0   0   2    1   1   0    0   0   2
  2    0   1   0    0   0   2    1   1   0    0   0   2
  2    0   2   0    0   0   2    1   1   0    0   0   2
  2    0   0   0    0   0   2    1   1   0    0   0   2
  2    0   0   0    0   0   0    1   1   0    0   0   2
  2    0   0   0    0   0   1    0   0   0    0   0   2
  2    0   0   0    0   0   2    0   0   0    0   0   3
  1    0   0   0    0   0   2    0   0   0    0   0   3
  2    0   0   0    0   0   2    1   1   0    0   0   3
  2    1   0   0    0   0   2    1   1   0    0   0   3
  2    1   1   0    0   0   2    1   1   0    0   0   3
  2    0   1   0    0   0   2    1   1   0    0   0   3
  2    0   2   0    0   0   2    1   1   0    0   0   3
  2    0   0   0    0   0   2    1   1   0    0   0   3
  2    0   0   0    0   0   0    1   1   0    0   0   3
  2    0   0   0    0   0   1    0   0   0    0   0   3
  2    0   0   0    0   0   2    0   0   0    0   0   4
  1    0   0   0    0   0   2    0   0   0    0   0   4
  2    0   0   0    0   0   2    1   1   0    0   0   4
  2    1   0   0    0   0   2    1   1   0    0   0   4
  2    1   1   0    0   0   2    1   1   0    0   0   4
  2    0   1   0    0   0   2    1   1   0    0   0   4
  2    0   2   0    0   0   2    1   1   0    0   0   4
  2    0   0   0    0   0   2    1   1   0    0   0   4
  2    0   0   0    0   0   0    1   1   0    0   0   4
  2    0   0   0    0   0   1    0   0   0    0   0   4
  2    0   0   0    0   0   2    0   0   0    0   0   5
  3    0   0   0    0   0   2    0   0   0    0   0   5
  3    3   0   0    0   0   2    0   0   0    0   0   5
  3    3   3   0    0   0   2    0   0   0    0   0   5
  3    3   3   3    0   0   2    0   0   0    0   0   5
  3    3   3   3    3   0   2    0   0   0    0   0   5
  3    3   3   3    3   3   2    0   0   0    0   0   5
  3    3   3   3    3   3   0    0   0   0    0   0   5
  3    3   3   3    3   3   3    0   0   0    0   0   5

[34;1mRun n.º 553[0m
                     Smokers - Description of the internal state

 AG  W00 W01 W02  S00 S01 S02  I00 I01 I02  C00 C01 C02
  1    0   0   0    0   0   0    0   0   0    0   0   0
  1    0   0   0    0   0   0    0   0   0    0   0   0
  2    0   0   0    0   0   0    0   1   1    0   0   0
  2    0   0   0    0   0   0    0   1   1    0   0   0
  2    0   0   0    0   0   0    0   1   1    0   0   0
  2    0   0   0    0   0   0    0   1   1    0   0   0
  2    0   0   0    0   0   0    0   1   1    0   0   0
  2    0   0   0    0   0   0    0   1   1    0   0   0
  2    0   1   0    0   0   0    0   1   1    0   0   0
  2    0   1   1    0   0   0    0   1   1    0   0   0
  2    0   0   1    0   0   0    0   1   1    0   0   0
  2    0   0   2    0   0   0    0   1   1    0   0   0
  2    0   0   0    0   0   0    0   1   1    0   0   0
  2    0   0   0    1   0   0    0   0   0    0   0   0
  2    0   0   0    1   0   0    0   0   0    0   0   0
  2    0   0   0    2   0   0    0   0   0    1   0   0
  1    0   0   0    2   0   0    0   0   0    1   0   0
  2    0   0   0    2   0   0    0   1   1    1   0   0
  2    0   0   1    2   0   0    0   1   1    1   0   0
  2    0   1   1    2   0   0    0   1   1    1   0   0
  2    0   1   0    2   0   0    0   1   1    1   0   0
  2    0   2   0    2   0   0    0   1   1    1   0   0
  2    0   0   0    2   0   0    0   1   1    1   0   0
  2    0   0   0    0   0   0    0   1   1    1   0   0
  2    0   0   0    1   0   0    0   0   0    1   0   0
  2    0   0   0    2   0   0    0   0   0    2   0   0
  1    0   0   0    2   0   0    0   0   0    2   0   0
  2    0   0   0    2   0   0    0   1   1    2   0   0
  2    0   0   1    2   0   0    0   1   1    2   0   0
  2    0   1   1    2   0   0    0   1   1    2   0   0
  2    0   1   0    2   0   0    0   1   1    2   0   0
  2    0   2   0    2   0   0    0   1   1    2   0   0
  2    0   0   0    2   0   0    0   1   1    2   0   0
  2    0   0   0    0   0   0    0   1   1    2   0   0
  2    0   0   0    1   0   0    0   0   0    2   0   0
  2    0   0   0    2   0   0    0   0   0    3   0   0
  1    0   0   0    2   0   0    0   0   0    3   0   0
  2    0   0   0    2   0   0    1   1   0    3   0   0
  2    1   0   0    2   0   0    1   1   0    3   0   0
  2    1   1   0    2   0   0    1   1   0    3   0   0
  2    0   1   0    2   0   0    1   1   0    3   0   0
  2    0   2   0    2   0   0    1   1   0    3   0   0
  2    0   0   0    2   0   0    1   1   0    3   0   0
  2    0   0   0    2   0   1    0   0   0    3   0   0
  2    0   0   0    0   0   1    0   0   0    3   0   0
  2    0   0   0    0   0   2    0   0   0    3   0   1
  1    0   0   0    0   0   2    0   0   0    3   0   1
  2    0   0   0    0   0   2    0   1   1    3   0   1
  2    0   0   1    0   0   2    0   1   1    3   0   1
  2    0   1   1    0   0   2    0   1   1    3   0   1
  2    0   1   0    0   0   2    0   1   1    3   0   1
  2    0   2   0    0   0   2    0   1   1    3   0   1
  2    0   0   0    0   0   2    0   1   1    3   0   1
  2    0   0   0    1   0   2    0   0   0    3   0   1
  2    0   0   0    1   0   0    0   0   0    3   0   1
  2    0   0   0    2   0   0    0   0   0    4   0   1
  3    0   0   0    2   0   0    0   0   0    4   0   1
  3    3   0   0    2   0   0    0   0   0    4   0   1
  3    3   3   0    2   0   0    0   0   0    4   0   1
  3    3   3   3    2   0   0    0   0   0    4   0   1
  3    3   3   3    2   3   0    0   0   0    4   0   1
  3    3   3   3    0   3   0    0   0   0    4   0   1
  3    3   3   3    3   3   0    0   0   0    4   0   1
  3    3   3   3    3   3   3    0   0   0    4   0   1

[34;1mRun n.º 554[0m
                     Smokers - Description of the internal state

 AG  W00 W01 W02  S00 S01 S02  I00 I01 I02  C00 C01 C02
  1    0   0   0    0   0   0    0   0   0    0   0   0
  1    0   0   0    0   0   0    0   0   0    0   0   0
  2    0   0   0    0   0   0    1   0   1    0   0   0
  2    0   0   0    0   0   0    1   0   1    0   0   0
  2    0   0   0    0   0   0    1   0   1    0   0   0
  2    0   0   0    0   0   0    1   0   1    0   0   0
  2    0   0   0    0   0   0    1   0   1    0   0   0
  2    0   0   0    0   0   0    1   0   1    0   0   0
  2    0   0   0    0   0   0    1   0   1    0   0   0
  2    1   0   0    0   0   0    1   0   1    0   0   0
  2    1   0   1    0   0   0    1   0   1    0   0   0
  2    0   0   1    0   0   0    1   0   1    0   0   0
  2    0   0   2    0   0   0    1   0   1    0   0   0
  2    0   0   0    0   0   0    1   0   1    0   0   0
  2    0   0   0    0   1   0    0   0   0    0   0   0
  2    0   0   0    0   2   0    0   0   0    0   1   0
  1    0   0   0    0   2   0    0   0   0    0   1   0
  2    0   0   0    0   2   0    1   0   1    0   1   0
  2    1   0   0    0   2   0    1   0   1    0   1   0
  2    1   0   1    0   2   0    1   0   1    0   1   0
  2    0   0   1    0   2   0    1   0   1    0   1   0
  2    0   0   2    0   2   0    1   0   1    0   1   0
  2    0   0   0    0   2   0    1   0   1    0   1   0
  2    0   0   0    0   0   0    1   0   1    0   1   0
  2    0   0   0    0   1   0    0   0   0    0   1   0
  2    0   0   0    0   2   0    0   0   0    0   2   0
  1    0   0   0    0   2   0    0   0   0    0   2   0
  2    0   0   0    0   2   0    1   1   0    0   2   0
  2    1   0   0    0   2   0    1   1   0    0   2   0
  2    1   1   0    0   2   0    1   1   0    0   2   0
  2    0   1   0    0   2   0    1   1   0    0   2   0
  2    0   2   0    0   2   0    1   1   0    0   2   0
  2    0   0   0    0   2   0    1   1   0    0   2   0
  2    0   0   0    0   2   1    0   0   0    0   2   0
  2    0   0   0    0   0   1    0   0   0    0   2   0
  2    0   0   0    0   0   2    0   0   0    0   2   1
  1    0   0   0    0   0   2    0   0   0    0   2   1
  2    0   0   0    0   0   2    1   1   0    0   2   1
  2    1   0   0    0   0   2    1   1   0    0   2   1
  2    1   1   0    0   0   2    1   1   0    0   2   1
  2    0   1   0    0   0   2    1   1   0    0   2   1
  2    0   2   0    0   0   2    1   1   0    0   2   1
  2    0   0   0    0   0   2    1   1   0    0   2   1
  2    0   0   0    0   0   0    1   1   0    0   2   1
  2    0   0   0    0   0   1    0   0   0    0   2   1
  2    0   0   0    0   0   2    0   0   0    0   2   2
  1    0   0   0    0   0   2    0   0   0    0   2   2
  2    0   0   0    0   0   2    1   1   0    0   2   2
  2    1   0   0    0   0   2    1   1   0    0   2   2
  2    1   1   0    0   0   2    1   1   0    0   2   2
  2    0   1   0    0   0   2    1   1   0    0   2   2
  2    0   2   0    0   0   2    1   1   0    0   2   2
  2    0   0   0    0   0   2    1   1   0    0   2   2
  2    0   0   0    0   0   0    1   1   0    0   2   2
  2    0   0   0    0   0   1    0   0   0    0   2   2
  2    0   0   0    0   0   2    0   0   0    0   2   3
  3    0   0   0    0   0   2    0   0   0    0   2   3
  3    3   0   0    0   0   2    0   0   0    0   2   3
  3    3   3   0    0   0   2    0   0   0    0   2   3
  3    3   3   3    0   0   2    0   0   0    0   2   3
  3    3   3   3    3   0   2    0   0   0    0   2   3
  3    3   3   3    3   3   2    0   0   0    0   2   3
  3    3   3   3    3   3   0    0   0   0    0   2   3
  3    3   3   3    3   3   3    0   0   0    0   2   3

[34;1mRun n.º 555[0m
                     Smokers - Description of the internal state
